id,model,name,duration,total_requests,total_requests_mean,total_requests_stdev,total_requests_min,total_requests_p1,total_requests_p25,total_requests_p50,total_requests_p75,total_requests_p99,total_requests_max,e2e_mean,e2e_stdev,e2e_min,e2e_p1,e2e_p25,e2e_p50,e2e_p75,e2e_p99,e2e_max,ttft_mean,ttft_stdev,ttft_min,ttft_p1,ttft_p25,ttft_p50,ttft_p75,ttft_p99,ttft_max,itt_mean,itt_stdev,itt_min,itt_p1,itt_p25,itt_p50,itt_p75,itt_p99,itt_max,tps_mean,tps_stdev,tps_min,tps_p1,tps_p25,tps_p50,tps_p75,tps_p99,tps_max,duration,input_tokens_expected,output_tokens_expected,input_tokens_actual_mean,output_tokens_actual_mean,input_tps_mean,input_tps_stdev,input_tps_min,input_tps_p1,input_tps_p25,input_tps_p50,input_tps_p75,input_tps_p99,input_tps_max,output_tps_mean,output_tps_stdev,output_tps_min,output_tps_p1,output_tps_p25,output_tps_p50,output_tps_p75,output_tps_p99,output_tps_max
h200_80b_fp8_4_10000_5000,RedHatAI/Qwen3-Next-80B-A3B-Instruct-FP8,16,12103.0227,4999,0.4130373151,3.748093724,0,0.05305656528,0.05344827916,0.05360793672,0.0537919071,0.05418723959,8.979302431,38.5961132,0.4179571985,28.20255351,38.16820145,38.51042938,38.60908127,38.71793866,38.86536646,38.93939328,861.1146977,232.502248,248.2683659,271.7037201,704.362154,981.3816547,988.2986546,1093.43791,1196.489096,7.548362243,0.0918877486,5.522209302,7.445690512,7.514288483,7.540105319,7.580955354,7.659502663,7.696339549,6199.146601,281967.6623,8.543745328,539.3587284,1133.704043,1641.484556,2497.717662,4838.874556,7803.90956,12103.0227,10000,5000,10008,5000,4143.330496,16202.76442,539.152083,540.0943887,543.7514058,545.3343901,547.1302363,716.3747356,93094.09838,2065.280717,1478.070233,8.508820618,539.1765643,1133.495786,1641.026167,2496.455092,4828.332987,7737.4738
h200_80b_fp8_4_10000_5000,RedHatAI/Qwen3-Next-80B-A3B-Instruct-FP8,64,5251.417255,5000,0.9521239233,3.175045204,0,0.02998039821,0.03390132034,0.03406410846,0.03427118001,8.727333258,9.096260697,66.79756551,1.560256202,35.81580043,65.37186718,66.61995697,66.88541913,67.08144307,67.40912032,68.00769329,881.8129257,414.35241,280.7834148,298.8703251,781.5072536,887.7415657,895.1847553,1005.8465,2293.033123,13.18559512,0.2995095877,7.032134004,12.92023355,13.15661019,13.20975278,13.24952037,13.32930952,13.42573965,14290.69885,622762.2826,75.45903152,1129.223546,2551.723186,3827.715767,5922.373073,11293.08737,16854.66921,5251.417255,10000,5000,10008,5000,9593.900031,24864.36898,336.6538298,337.5788465,342.0711441,343.5697468,345.2003435,88095.43628,92441.74449,4761.027068,3273.18359,75.45903152,1129.076999,2551.681263,3827.161344,5920.48475,11274.38573,16758.30874
h200_80b_fp8_4_1000_500,RedHatAI/Qwen3-Next-80B-A3B-Instruct-FP8,32,672.1552451,5000,7.438758561,210.9523087,0,0.4670846144,0.4803588252,0.4819787598,0.9634078554,0.9678681376,75.34463541,4.284755094,0.05641398913,3.389376879,4.171587229,4.276793242,4.28410697,4.293634176,4.383023262,4.404168367,341.8969409,92.18453908,128.3481121,130.6111813,238.6202812,339.4055367,444.2820549,450.9925842,550.3017902,7.900118715,0.1946053157,6.3364716,7.473429602,7.70818351,7.905123468,8.09691712,8.149027586,8.328314535,11220.2269,300745.4551,19.76830396,120.1806304,1493.698006,2551.279805,4573.941112,11343.25249,21486.9186,672.1552451,1000,500,1008,500,7535.451544,212493.9816,506.3082797,507.0926298,510.7302772,524.8826587,1052.432963,36380.56683,90703.60793,3720.234382,3884.051752,17.18012427,120.1167064,1485.426976,2535.854897,4534.382703,10986.49147,19599.5514
h200_80b_fp8_4_1000_500,RedHatAI/Qwen3-Next-80B-A3B-Instruct-FP8,8,1964.564373,5000,2.542548398,23.15137967,0,0.6327357426,0.637825189,0.6394953202,4.457902311,4.472506695,4.476528668,3.142842724,0.1179413366,3.12287426,3.124578714,3.131316423,3.135092735,3.141535521,3.152481079,3.164877176,215.4012954,109.7682283,111.225605,113.2678986,218.2068825,220.4117775,227.1642685,238.3716106,247.0679283,5.866039072,0.1003029205,5.800652361,5.819061237,5.832994629,5.838177725,5.845186467,6.05227522,6.067550254,3840.771212,103476.4586,17.37520495,127.6905961,632.4342581,1005.162643,1660.124502,3746.029175,18321.92298,1964.564373,1000,500,1008,500,2571.116017,11817.26379,546.4773948,638.2898621,642.984893,664.1396311,1337.958252,4506.083328,82280.94848,1273.465256,1201.336942,12.83085545,18.20041571,608.2886735,970.9037037,1591.162367,3155.199923,5619.378349
h200_80b_fp8_4_1000_500,RedHatAI/Qwen3-Next-80B-A3B-Instruct-FP8,16,1113.832873,5000,4.487208199,125.0260439,0,0.5606644716,0.5648039273,0.5665151162,1.129536975,1.136711494,1.141081013,3.54977654,0.04072099155,2.871892452,3.526493311,3.541692972,3.548029184,3.554740667,3.567028761,3.650432348,260.6890277,66.49587454,113.0921841,114.8715019,218.3175087,222.8474617,323.6448765,329.6384811,334.1023922,6.590526477,0.1400481274,5.306157416,6.423705565,6.460918453,6.650276318,6.674973903,6.863722581,6.895422697,6770.333437,181271.6857,19.2577132,42.5748689,1000.756294,1631.248984,2810.265257,7416.983201,19820.59,1113.832873,1000,500,1008,500,4536.336189,119295.1691,581.1922252,583.2437928,586.946912,604.6741146,1212.452555,3042.130772,89439.11319,2244.805516,2365.49571,17.86916493,19.75137859,967.5929315,1584.849424,2694.413704,6284.432359,12139.80897
h200_80b_fp8_4_1000_500,RedHatAI/Qwen3-Next-80B-A3B-Instruct-FP8,64,420.0519702,5000,11.90328901,282.0230993,0,0.3636015933,0.4117631236,0.4136673927,0.8206164449,18.77477719,75.6180071,5.337778964,0.1194331454,3.416153669,5.124124527,5.315540075,5.335539103,5.362020016,5.4617908,5.568703651,464.2216496,143.2306402,134.0806484,147.0520496,351.0959148,454.7746181,560.4000092,673.119545,791.0504341,9.764204143,0.3082168424,6.38186621,9.146280422,9.571937855,9.76390638,9.979234191,10.22027155,10.41051859,17957.28532,399543.4543,185.0645958,355.1184489,2501.07573,4341.348545,7606.005704,16593.08633,26613.60406,420.0519702,1000,500,1008,500,12095.01088,303842.7407,441.4817568,441.7058725,453.5137586,456.4267789,910.1808759,36297.95222,68921.61179,5954.007069,5255.971517,185.0645958,354.6680196,2497.26488,4332.958678,7584.636528,16433.04699,25605.42655
h200_80b_fp8_4_20000_5000,RedHatAI/Qwen3-Next-80B-A3B-Instruct-FP8,32,9104.054884,5000,0.5492058279,1.722321456,0,0.03912775024,0.03956715911,0.03973485114,0.03994856704,3.457223871,4.351389148,58.10344191,1.059193315,32.57929873,57.37264967,57.99097085,58.13442945,58.31022429,58.55972552,58.75945139,1253.168459,352.4902387,402.1193981,438.9848709,1273.277044,1277.047634,1280.025005,1394.159555,1508.682013,11.37214618,0.2029866543,6.436687204,11.22132257,11.34551594,11.3785584,11.41372135,11.49758837,11.57184104,13735.79506,769738.0185,87.03867478,704.586607,1476.562666,2176.274555,3355.452866,6486.072828,10445.86071,9104.054884,20000,5000,20008,5000,11028.49709,24779.98247,795.3997566,796.8365681,803.7870337,806.6941839,810.3011198,69315.02746,86135.73461,2746.280203,1972.725577,87.03867478,704.5358709,1476.411075,2175.826021,3354.118997,6474.940051,10368.13745
h200_80b_fp8_4_20000_5000,RedHatAI/Qwen3-Next-80B-A3B-Instruct-FP8,8,21476.75498,4999,0.2327632831,2.808023676,0,0.05812781441,0.05874930918,0.05904704027,0.05930836918,0.05956829636,3.518675986,34.361469,0.1009388193,33.7027185,34.10261059,34.31012607,34.35467029,34.40400171,34.52722025,34.66094565,1247.720295,497.8444477,406.9738388,416.918993,939.4001961,1473.526239,1692.887783,1926.600695,2079.775095,6.624008358,0.09942955676,6.410824106,6.461876253,6.53674789,6.609624327,6.715561347,6.790287425,6.808679422,5821.15046,289401.9977,4.687879119,295.1690902,673.3498671,937.8745355,1381.640137,2654.370737,4468.726749,21476.75498,20000,5000,20008,5000,4664.308216,15167.26734,1215.180421,1218.007383,1223.042299,1224.671155,1226.342741,1233.448349,71306.63212,1163.857657,821.3640045,4.597943682,295.001039,672.8110363,937.1017568,1379.9399,2642.029576,4382.932289
h200_80b_fp8_4_20000_5000,RedHatAI/Qwen3-Next-80B-A3B-Instruct-FP8,16,13482.36302,4999,0.3707807,2.108290866,0,0.0494006169,0.04978144279,0.05001476903,0.0502557899,3.471037065,4.268598965,42.99870154,0.4677203672,29.23846483,42.5744462,42.91738963,43.02076936,43.12201428,43.24045205,43.37922001,1324.802891,351.0313698,383.6884499,428.51758,1190.963507,1489.489794,1494.565248,1606.104851,1716.46142,8.336280322,0.1089273856,5.722712459,8.217789121,8.295041033,8.319282799,8.359375132,8.504898125,8.543689004,9273.100319,534301.4907,117.5151908,493.3748437,1016.735836,1468.30999,2234.004554,4357.049699,7080.391869,13482.36302,20000,5000,20008,5000,7434.850388,20284.49303,1011.659089,1015.198802,1021.492088,1024.073651,1027.071259,69960.31322,75913.63107,1854.026775,1340.784777,117.5151908,493.3000786,1016.583809,1468.008162,2233.049071,4349.120696,7027.829564
h200_80b_fp8_4_20000_5000,RedHatAI/Qwen3-Next-80B-A3B-Instruct-FP8,64,6621.433904,5000,0.755123448,1.692336191,0,0.02377216621,0.02976227421,0.02990760532,0.03013195944,3.405244216,4.28731735,84.27769205,2.458473559,37.95437431,80.95992661,84.14615035,84.35737467,84.6605165,84.98608232,87.18444443,1274.438707,840.4967035,406.3513279,458.3556652,1174.049139,1180.017948,1287.599325,1308.029413,4476.424932,16.60373547,0.460102768,7.511073576,15.93564458,16.58857849,16.63370523,16.69659622,16.76039096,16.79691531,18886.50485,1055083.371,60.03269068,909.8168699,2015.661771,3008.039922,4663.526238,8935.148379,14054.75619,6621.433904,20000,5000,20008,5000,15196.59772,28071.38403,596.9588869,597.0033038,601.526896,603.9851595,607.6536646,68270.30541,84158.22299,3776.092621,2669.44493,60.03269068,909.6777281,2015.528674,3007.557103,4662.115954,8921.594396,13974.22879
h200_80b_fp8_4_5000_2500,RedHatAI/Qwen3-Next-80B-A3B-Instruct-FP8,32,3624.517035,5000,1.379494137,7.346887143,0,0.09156323616,0.09273272441,0.0931613901,0.09359274242,9.312046393,18.56630199,23.11501948,0.2977035096,16.91189241,22.77032709,23.02649832,23.12900972,23.21868134,23.3648355,23.46286201,591.7138812,157.9924378,148.0944157,158.0450535,544.8935032,649.9927044,655.7917595,764.5039558,863.3041382,9.012577946,0.1199091584,6.633159112,8.892203007,8.967817187,9.007874085,9.052244364,9.151998736,9.221230855,10357.90246,405396.6119,108.6084554,821.4605625,1838.439625,2741.75235,4250.349424,8166.87029,13078.49607,3624.517035,5000,2500,5008,2500,6940.691579,22565.89078,469.0681194,469.8059426,473.4089455,475.4129629,477.8726399,89074.75566,93318.97353,3448.955267,2461.859489,108.6084554,821.3235859,1838.258744,2741.22102,4248.584506,8147.661256,12953.35878
h200_80b_fp8_4_5000_2500,RedHatAI/Qwen3-Next-80B-A3B-Instruct-FP8,8,9819.493446,5000,0.5091912355,10.10227702,0,0.1268798885,0.1273854414,0.1275661823,0.1277641385,0.1284543768,0.1287971406,15.71029105,0.03957730106,15.53453517,15.62420154,15.68760037,15.70751452,15.7275207,15.77231026,15.80619979,412.6989931,161.4485189,133.2359314,137.4795437,334.7079754,435.3880882,549.1371155,653.5043716,698.5440254,6.121379107,0.06473248255,5.977881055,6.007936107,6.065295953,6.122571461,6.167013867,6.230852708,6.245639812,3823.229787,133822.3599,12.98326888,164.7997657,743.2678147,1033.250892,1521.952652,2957.936328,5357.618701,9819.493446,5000,2500,5008,2500,2554.094615,11808.55275,652.4052745,653.6020496,655.1723068,655.9118458,656.7633514,658.3141899,91334.35269,1273.052007,894.3386113,12.92575472,160.6657278,739.82027,1028.634324,1511.804259,2883.923992,4761.936295
h200_80b_fp8_4_5000_2500,RedHatAI/Qwen3-Next-80B-A3B-Instruct-FP8,16,5801.684115,5000,0.8618187238,7.914549623,0,0.109838024,0.1108774822,0.1112657506,0.111667408,0.112449577,18.51548695,18.49458133,0.1651878193,14.09693623,18.30790949,18.45388556,18.50308609,18.54682279,18.61967421,18.68984509,521.3017128,160.6360796,133.5551739,147.6948261,443.5970783,554.4953346,645.6770897,653.7768841,755.5613518,7.191942896,0.08776473994,5.507543975,7.079047268,7.143578943,7.175908369,7.236846116,7.331046165,7.368279057,6470.847982,237828.7697,16.92155908,475.8574379,1168.936723,1710.185069,2620.088582,5100.379598,8307.550376,5801.684115,5000,2500,5008,2500,4326.461122,16821.4778,566.2775725,567.0167239,569.9373902,571.4568382,573.0745624,44852.9274,93517.56785,2154.651033,1570.083409,16.85874489,475.5512302,1168.457182,1709.087841,2617.414115,5079.803864,8166.161586
h200_80b_fp8_4_5000_2500,RedHatAI/Qwen3-Next-80B-A3B-Instruct-FP8,64,2372.642637,5000,2.107354863,7.378827126,0,0.06542252055,0.07567350947,0.07612544419,0.07668687282,17.85372415,18.41278705,30.18003723,0.6614692579,16.7750051,29.71576667,30.05098391,30.19444299,30.33563638,30.5164752,31.17762709,656.3283059,263.8876881,163.4981632,169.9492931,554.4836521,662.7223492,673.1112003,777.4217129,1277.916193,11.81369171,0.2369994742,6.621941894,11.65357186,11.77184856,11.82057133,11.8810997,11.95566623,12.03590481,15823.20419,536025.5133,82.24907459,1201.574021,2812.683333,4243.938102,6585.403525,12515.30284,18435.7224,2372.642637,5000,2500,5008,2500,10628.55831,26441.81698,380.5429321,380.6916081,385.5898831,387.2419349,390.1038884,90025.92734,92232.29209,5268.781362,3605.716368,82.24907459,1201.185707,2812.315052,4243.077368,6582.298064,12483.69837,18254.27375
h200_80b_fp8_8_10000_5000,RedHatAI/Qwen3-Next-80B-A3B-Instruct-FP8-dynamic,32,9469.183887,4999,0.5279230037,2.661334133,0,0.03458029091,0.0351079016,0.0352755124,0.03546108729,5.864617415,8.835694123,60.41735146,0.8676568667,39.97524738,59.44951749,60.17130017,60.44604063,60.70623469,61.06527138,61.61105895,786.7076079,200.5302799,276.227951,282.8822136,786.8509293,790.555954,798.5091209,912.1527672,1124.109507,11.92831827,0.171697439,7.837738126,11.73355313,11.87379762,11.93576657,11.99114048,12.06281581,12.13651787,7923.413289,386026.7417,83.05722374,670.0509577,1420.67536,2089.644495,3221.604883,6238.752708,10035.14416,9469.183887,10000,5000,10008,5000,5305.637593,18735.91391,347.8561792,349.0260902,353.9377639,355.687678,357.6060735,57864.11229,90993.93563,2639.729907,1901.878435,83.05722374,669.995803,1420.563611,2089.295305,3220.57661,6228.984363,9963.703346
h200_80b_fp8_8_10000_5000,RedHatAI/Qwen3-Next-80B-A3B-Instruct-FP8-dynamic,8,25114.15915,4999,0.19905106,3.37736629,0,0.04942048839,0.04985499002,0.05003521537,0.05025957356,0.05058669926,0.05084534256,40.18138673,0.2188892297,39.46978807,39.64724565,40.03973079,40.18687367,40.33709216,40.52154303,40.64116383,721.9982875,246.4009411,265.5689716,270.4629898,578.6571503,787.0736122,968.1408405,1014.11438,1114.669323,7.893351309,0.06529667087,7.707911411,7.755030916,7.846095844,7.892163378,7.938260673,8.004054996,8.038853283,2987.418101,121059.6132,7.667142986,253.0384257,579.105029,798.4386267,1170.307009,2260.120037,3859.191255,25114.15915,10000,5000,10008,5000,1995.242262,10641.39338,501.3125402,501.9919255,506.3836958,508.3919999,510.6621716,514.4171393,59566.95431,995.2752203,706.1964584,7.601020645,252.5263649,578.6695057,797.7982107,1168.861988,2249.40654,3782.209604
h200_80b_fp8_8_10000_5000,RedHatAI/Qwen3-Next-80B-A3B-Instruct-FP8-dynamic,16,15047.47807,4999,0.3322151378,2.780540567,0,0.04244870682,0.04283251369,0.0430130366,0.04317499265,0.04355273561,8.645642965,47.97565384,0.4619783236,35.98758364,47.33242083,47.81478667,47.97927999,48.15920901,48.43324876,48.59769845,787.8827333,186.1278099,253.8833618,278.3582211,722.3927975,888.8261318,901.1638165,906.8264961,1012.866497,9.439294319,0.09630195438,7.106410334,9.30598498,9.398636472,9.438033008,9.481805543,9.551140374,9.601681059,4986.035528,241693.5645,8.899533316,444.4044735,911.4532864,1312.392733,1994.116335,3910.222556,6429.39078,15047.47807,10000,5000,10008,5000,3332.778069,14433.8779,428.1252307,429.2972271,433.064855,435.032104,436.7797517,441.0361938,90952.53191,1661.125909,1212.88582,8.753744177,444.2834133,911.313406,1312.065628,1993.188299,3902.320063,6377.047183
h200_80b_fp8_8_10000_5000,RedHatAI/Qwen3-Next-80B-A3B-Instruct-FP8-dynamic,64,6290.974447,5000,0.7947894308,2.732036013,0,0.02490521355,0.02781850433,0.02793680774,0.02806179852,5.897569152,8.870450892,79.97141597,1.782515341,46.00883532,78.77205825,79.74341726,80.03697681,80.33231926,80.69501996,81.74398398,825.6694822,427.3598727,280.9295654,299.7341156,794.2273617,801.5363216,807.7318668,921.9985008,2354.308605,15.83215748,0.3433228903,9.141578558,15.59707932,15.79590277,15.85851586,15.90941147,15.98058316,16.06531295,11929.0684,552973.874,62.62177134,942.9687785,2120.47725,3172.176156,4918.018328,9410.309187,14648.48441,6290.974447,10000,5000,10008,5000,8013.044267,22637.50894,273.8223841,274.3182694,279.8955383,280.9766886,282.3710824,58563.71159,89709.48786,3974.236539,2796.042303,62.62177134,942.81236,2120.42707,3171.717813,4916.497077,9396.132132,14567.2863
h200_80b_fp8_8_1000_500,RedHatAI/Qwen3-Next-80B-A3B-Instruct-FP8-dynamic,32,808.7604618,5000,6.182300413,191.4284802,0,0.3938399779,0.3980276568,0.3998319569,0.7981149564,0.8033074563,71.26322496,5.155762672,0.05064222672,4.143065929,5.122857332,5.142858982,5.154248238,5.169189215,5.190184116,5.238288879,340.328598,83.53811612,138.0178928,140.1138306,245.6803322,348.682642,355.453968,458.6260319,464.7812843,9.648728798,0.1852600785,7.835670081,9.358747211,9.576516543,9.634998853,9.803668292,9.905164849,10.06466592,9324.748957,247729.4877,96.67610826,99.62108457,1235.006258,2085.424101,3720.003548,9231.871981,18703.69677,808.7604618,1000,500,1008,500,6263.274941,183026.0679,412.1428316,415.849474,419.2903454,428.3440354,860.044428,35174.55527,91544.45147,3091.760264,3365.46355,96.67610826,99.62108457,1232.169213,2077.859965,3697.592799,9020.008602,17166.31924
h200_80b_fp8_8_1000_500,RedHatAI/Qwen3-Next-80B-A3B-Instruct-FP8-dynamic,8,2418.56193,5000,2.064863396,23.31696386,0,0.5144971829,0.5177498548,0.5192888067,3.618299197,3.632692356,3.637593673,3.869185823,0.1150327424,3.839956045,3.845103025,3.856344938,3.861882687,3.867600679,3.878318548,3.889770746,222.6844587,98.69347586,123.6417294,124.6778965,228.4264565,230.1037312,232.2537899,236.2420559,239.8488522,7.306933363,0.1161288599,7.222960134,7.243461743,7.266856387,7.277524543,7.293374839,7.487383539,7.513092611,3119.470474,76220.14754,16.62585422,118.0576323,513.1357805,808.2108217,1325.45372,2964.172438,16825.90941,2418.56193,1000,500,1008,500,2088.296256,11180.61448,408.2053206,518.6856928,522.0087431,525.1148736,1079.395802,3658.516444,67085.43734,1034.307186,986.9697247,15.1947717,16.88623352,496.6170267,784.8228379,1278.828572,2556.72295,4560.265289
h200_80b_fp8_8_1000_500,RedHatAI/Qwen3-Next-80B-A3B-Instruct-FP8-dynamic,16,1373.603122,5000,3.639333605,99.52713252,0,0.4536507259,0.4577645161,0.4588227161,0.4601177878,0.4615579986,0.5171626621,4.376901959,0.03589767605,3.659405947,4.347700596,4.366502285,4.374459743,4.385533094,4.39948678,4.423251867,272.6695994,66.48192963,124.093771,126.1048317,230.0679684,234.8856926,336.6448879,341.609478,347.3687172,8.224193465,0.137731614,6.863096673,8.042734945,8.094627537,8.275614951,8.312284588,8.490573428,8.542066108,5489.869186,158474.9288,16.73393714,56.32907349,804.7358087,1304.381074,2247.16248,5864.619085,17986.53889,1373.603122,1000,500,1008,500,3678.793903,100856.7873,466.8543752,469.3381835,473.2520717,483.8839317,487.5678076,1953.415366,84830.32228,1820.248404,2012.00305,15.54102102,18.18810357,782.2667041,1271.255973,2164.615861,5043.77837,9857.353702
h200_80b_fp8_8_1000_500,RedHatAI/Qwen3-Next-80B-A3B-Instruct-FP8-dynamic,64,499.6335309,5000,10.00733476,281.3704671,0,0.3051880241,0.3492587325,0.3500935059,0.6962103605,18.0622357,69.48410877,6.352054029,0.1225638575,3.868485689,6.2404778,6.334503174,6.345365524,6.362398863,6.430328369,6.696543455,408.764294,106.7194861,143.9187527,146.9788551,354.7122478,460.8511925,464.5342827,470.7102776,664.6473408,11.90844417,0.2647245322,7.26944459,11.57401511,11.77775071,11.8351427,12.01612725,12.28320192,12.47012878,15095.98545,358912.4939,154.3044662,402.141692,2151.734475,3648.14268,6296.432908,14059.11955,23023.36746,499.6335309,1000,500,1008,500,10164.50593,273970.5739,369.1589689,369.2392153,372.7000281,374.7317101,745.0741481,34830.58597,53107.57238,5005.300214,4440.005372,154.3044662,401.5224966,2148.562493,3642.469822,6279.274962,13926.48193,22120.06556
h200_80b_fp8_8_20000_5000,RedHatAI/Qwen3-Next-80B-A3B-Instruct-FP8-dynamic,32,10906.40656,4999,0.4582627624,1.424247586,0,0.03213988028,0.03252583449,0.03287468013,0.07173851786,3.283500393,4.151723919,69.59248279,1.092377985,43.19058585,68.54468274,69.36797833,69.62866688,69.84410501,70.20176959,70.61666822,1164.163517,378.3615635,398.7965584,415.8256054,1207.724094,1216.498852,1219.922304,1228.183031,1457.71575,13.68814493,0.2080876756,8.55728368,13.48947625,13.64013838,13.69409581,13.74390455,13.83102791,13.90099044,11461.16799,698159.1628,72.29607234,588.8608506,1230.768373,1806.393631,2783.138413,5443.163083,8779.783368,10906.40656,20000,5000,20008,5000,9205.778148,21994.41672,648.3882535,651.4393284,658.4666634,665.2574417,1424.677948,65750.7856,82021.97404,2291.500317,1674.324746,72.29607234,588.8272143,1230.702417,1806.17407,2782.27515,5435.265302,8723.985445
h200_80b_fp8_8_20000_5000,RedHatAI/Qwen3-Next-80B-A3B-Instruct-FP8-dynamic,8,26604.89113,4999,0.1878977807,1.827883077,0,0.04723547822,0.04773871909,0.04794053957,0.04815978318,0.04850555996,3.327603141,42.56650334,0.2239920603,41.81573749,42.013201,42.41760635,42.5606575,42.72449183,42.91957808,43.0608511,1163.294247,398.0974641,430.6080341,438.8904572,992.5603867,1279.082537,1440.550804,1635.055542,1783.50234,8.282117911,0.08920334071,8.050539465,8.112537882,8.214231681,8.266277136,8.348042881,8.443665853,8.483572516,4699.12582,257528.1561,8.271949943,268.4834094,542.4324692,750.5611393,1103.158397,2135.410307,3637.453272,26604.89113,20000,5000,20008,5000,3765.321973,13344.44129,968.2920856,970.9767675,977.475389,981.2256117,984.7154463,993.5637629,67255.0449,939.5245161,672.1483955,8.188161799,268.3429008,542.2779265,750.2949299,1102.483217,2130.176726,3599.284374
h200_80b_fp8_8_20000_5000,RedHatAI/Qwen3-Next-80B-A3B-Instruct-FP8-dynamic,16,16495.68788,4999,0.303048896,1.53114665,0,0.04005397211,0.04046530298,0.04063966813,0.04084276491,3.301068008,4.050440456,52.61286416,0.6461456095,36.91815186,52.08494043,52.46594048,52.63056707,52.8068347,53.04741049,53.22610998,1208.83146,285.3517423,423.1705666,446.6774464,1223.59252,1329.678059,1332.072258,1336.968422,1454.295874,10.28270065,0.1348818912,7.142895244,10.15465039,10.24010215,10.27532233,10.32391313,10.43215621,10.49087085,7579.023532,437376.7001,5.218357145,415.2913106,831.065838,1194.40703,1812.549464,3571.694306,5915.729099,16495.68788,20000,5000,20008,5000,6076.946212,18037.77438,813.5360742,815.7269976,822.4825127,825.7515728,829.0662819,66194.63171,67563.90052,1515.319804,1114.646314,5.204768086,415.1766458,830.9108498,1194.113579,1811.680104,3564.641034,5869.757542
h200_80b_fp8_8_20000_5000,RedHatAI/Qwen3-Next-80B-A3B-Instruct-FP8-dynamic,64,7799.91199,5000,0.641032874,1.459270533,0,0.02029710956,0.02464298377,0.02473619323,0.02489297937,3.246920719,3.960275481,99.24047005,2.72640732,47.79092622,97.97724366,99.0654912,99.36315966,99.57667685,100.1256201,101.8910859,1186.329476,884.7961789,411.0019207,477.3280621,1110.707521,1116.183043,1120.422602,1126.580954,4772.913694,19.61447268,0.5180121735,9.441429387,19.37615893,19.59515138,19.65328922,19.69524631,19.79582752,19.83743817,16032.80195,909078.0356,51.21759656,773.022024,1704.58967,2538.891122,3941.096993,7613.882264,12226.58487,7799.91199,20000,5000,20008,5000,12905.36746,25649.13264,479.0431874,480.0450184,496.3523117,498.1590854,501.1800293,64934.07865,76779.87395,3205.534619,2308.275339,51.21759656,772.9129425,1704.552255,2538.393799,3939.681865,7602.146808,12149.21238
h200_80b_fp8_8_5000_2500,RedHatAI/Qwen3-Next-80B-A3B-Instruct-FP8-dynamic,32,4437.365843,5000,1.126794629,5.887955679,0,0.07384799838,0.074927134,0.07531770581,0.07575091228,9.047813604,18.56885007,28.29697366,0.3561243405,20.86976027,27.8552444,28.19862843,28.31008077,28.43514395,28.59117579,28.81409597,526.9082075,134.0610037,151.6971588,155.6501389,542.2356129,547.819376,552.6697636,658.4272385,773.7805843,11.1120744,0.14246937,8.262302647,10.92854162,11.06568144,11.11472869,11.16776132,11.25912229,11.32559004,8460.429261,347955.6424,88.01861416,692.2484965,1503.719097,2225.224543,3446.17057,6697.364427,10846.96019,4437.365843,5000,2500,5008,2500,5669.674085,19755.3815,374.7438029,375.2055484,380.1718423,381.9966852,384.3251311,45963.26547,92871.30454,2817.13814,2044.179464,88.01861416,692.1688629,1503.589239,2224.875336,3444.683523,6682.78352,10738.62218
h200_80b_fp8_8_5000_2500,RedHatAI/Qwen3-Next-80B-A3B-Instruct-FP8-dynamic,8,12267.10155,4999,0.4075127268,6.644601247,0,0.1009317486,0.102043431,0.1024641076,0.1028593716,0.103650197,0.2034586877,19.6264967,0.1034664062,19.27478909,19.37906718,19.56160903,19.62412786,19.6885078,19.79359198,19.89578199,388.1572659,141.0807092,131.9425106,139.5862103,249.6063709,354.3171883,535.2320671,552.6046753,639.8482323,7.698268209,0.06720377415,7.516197607,7.561199471,7.646973012,7.693809144,7.746533806,7.813233669,7.855145156,3059.747596,106575.1234,13.43301242,255.3174758,590.5420505,816.8608003,1201.567134,2327.308775,4019.147031,12267.10155,5000,2500,5008,2500,2044.107712,10718.32513,514.2584331,516.0511847,520.3209167,522.0630554,523.8698482,527.4776043,91776.11353,1018.829114,729.0689575,13.16607705,254.7837174,589.8785266,815.8945598,1199.265868,2309.860174,3888.138677
h200_80b_fp8_8_5000_2500,RedHatAI/Qwen3-Next-80B-A3B-Instruct-FP8-dynamic,16,7247.383757,5000,0.689904132,6.538594989,0,0.08723841319,0.08830996226,0.08875668849,0.08923773288,0.09001788981,17.60640736,23.10255436,0.2358895535,17.76844215,22.73583102,23.00706363,23.11108422,23.21711922,23.3615973,23.44798017,533.5865043,166.6365479,141.469717,153.5437107,446.5019703,567.923069,659.4669819,758.4865093,816.9834614,9.030889071,0.1066144826,6.974693774,8.858984974,8.974650613,9.02745656,9.085433394,9.183986705,9.243164887,5179.969599,205330.0776,16.46401708,395.2732269,938.3742852,1361.066774,2077.869937,4096.740648,6769.004232,7247.383757,5000,2500,5008,2500,3463.482724,14813.94956,446.6162846,447.7959485,451.7091304,453.3779523,455.4057245,460.1523383,89864.74103,1724.816729,1276.190897,16.2498121,395.0268906,938.1055333,1360.41845,2076.054173,4081.940383,6668.500526
